item_name,category,tag1,tag2,tag3,tag4,tag5,author_date,committer_date,msg,commmitter,author
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-17T15:32:15+02:00,2019-05-17T15:32:15+02:00,add tests for new feature source_code_before,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-20T12:52:25+02:00,2019-05-20T12:52:25+02:00,"when diff or source code not present, return None",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-20T14:35:18+02:00,2019-05-20T14:35:18+02:00,"Merge pull request #43 from ishepard/source_code_before

Source code before",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-20T14:50:57+02:00,2019-05-20T14:50:57+02:00,preparing for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-20T14:52:29+02:00,2019-05-20T14:52:29+02:00,update doc with source_code_before [skip travis],ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-22T01:17:28+02:00,2019-05-22T01:17:28+02:00,"When blaming, ignore whitespace changes",Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-22T10:00:00+02:00,2019-05-22T10:00:00+02:00,"Merge pull request #44 from marco-c/ignore_whitespace_changes_for_blame

When blaming, ignore whitespace changes",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-24T16:44:09-04:00,2019-05-24T16:44:09-04:00,Missing parenthesis.,GitHub,Codematic71
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-25T17:05:25+02:00,2019-05-25T17:05:25+02:00,"Merge pull request #45 from Codematic71/patch-1

Missing parenthesis in example",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-27T09:27:33-04:00,2019-05-27T09:27:33-04:00,small improve in commit doc [skip travis],ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-31T17:48:21-04:00,2019-05-31T17:48:21-04:00,"put citation at the beginning of the README, maybe the paper will get cited more times :) [skip travis]",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-05-31T17:51:37-04:00,2019-05-31T17:51:37-04:00,improve citation [skip travis],ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-07T10:37:28+02:00,2019-06-07T10:37:28+02:00,"add ""tests/"" in Travis CI and AppVejor so the detection of the tests is faster",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-10T11:17:27+02:00,2019-06-11T14:25:09+02:00,"Use 'git hyper-blame' if available

Fixes #46",Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-12T10:34:16+02:00,2019-06-12T10:34:16+02:00,"Merge pull request #47 from marco-c/hyper_blame

Use git hyper-blame, if available, to improve SZZ results. Solve #46",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-14T17:21:52+02:00,2019-06-14T17:21:52+02:00,get_commits_last_modified_lines now returns a dictionary per file instead of set,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-17T11:30:18+02:00,2019-06-17T11:30:18+02:00,small refactoring in repository_mining,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-17T13:19:25+02:00,2019-06-17T13:19:25+02:00,"when checking if hyper-blame is available, I call ""-h"" instead of a file since it could raise an error",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-17T13:23:50+02:00,2019-06-17T13:23:50+02:00,updating test-repos,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-17T14:11:09+02:00,2019-06-17T14:11:09+02:00,prepare for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-18T10:52:33+02:00,2019-06-18T10:52:33+02:00,include LGTM badge [skip travis],ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-18T15:23:44+02:00,2019-06-18T15:23:44+02:00,including downloads per month in the badges,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-19T11:50:05+02:00,2019-06-19T11:50:05+02:00,removing useless import,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-25T14:49:02+02:00,2019-06-25T14:49:02+02:00,"Remove internal prints

Remove internal prints",GitHub,Luca Pascarella
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-25T14:53:00+02:00,2019-06-25T14:53:00+02:00,"Merge pull request #49 from lucapascarella/patch-2

Remove internal prints",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-06-26T10:04:46+02:00,2019-06-26T10:04:46+02:00,preparing for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-19T11:55:01+02:00,2019-07-26T10:45:18+02:00,Automatically turn hashes_to_ignore path to absolute,Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-26T10:56:55+02:00,2019-07-26T10:56:55+02:00,Use str(tmpdir) everywhere,Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-26T11:55:34+02:00,2019-07-26T11:55:34+02:00,"Merge pull request #51 from marco-c/rel_hyper_blame

Automatically turn hashes_to_ignore path to absolute",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-26T13:09:09+02:00,2019-07-26T13:09:09+02:00,fix bug that was calling hyper_blam_available every time,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-26T13:09:14+02:00,2019-07-26T13:09:14+02:00,Merge branch 'master' of github.com:ishepard/pydriller,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-07-26T14:04:14+02:00,2019-07-26T14:04:14+02:00,only use hyper blame if hashes_to_ignore_path is not None,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-01T09:21:44+02:00,2019-08-01T09:21:44+02:00,now Git and Repo are cached in GitRepository,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-01T09:30:19+02:00,2019-08-01T09:30:19+02:00,prepare for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-02T00:28:57+02:00,2019-08-02T00:29:00+02:00,"Install typing only on Python < 3.5

It's part of the standard library starting from 3.5.
See https://github.com/python/typing/issues/573.",Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-03T09:45:26+02:00,2019-08-03T09:45:26+02:00,"Merge pull request #53 from marco-c/typing

Install typing only on Python < 3.5",GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T09:24:25+02:00,2019-08-19T09:24:25+02:00,small in travis,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T09:24:39+02:00,2019-08-19T09:24:39+02:00,Merge branch 'master' of github.com:ishepard/pydriller,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T09:46:58+02:00,2019-08-19T09:46:58+02:00,test with OSX on travis,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T09:48:35+02:00,2019-08-19T09:48:35+02:00,remove python from travis,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T09:55:25+02:00,2019-08-19T09:55:25+02:00,"undo OSX test, still not stable",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-19T10:04:35+02:00,2019-08-19T10:04:35+02:00,remove OSX,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-08-22T15:56:35+02:00,2019-08-22T15:56:35+02:00,Fix #55.,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-09-16T15:40:17+02:00,2019-09-16T15:40:17+02:00,add github workflow,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-09-16T15:42:52+02:00,2019-09-16T15:42:52+02:00,change os.env of mem_cons_test,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-09-20T11:37:12+02:00,2019-09-20T11:37:12+02:00,Create .deepsource.toml,GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-09-20T11:40:42+02:00,2019-09-20T11:40:42+02:00,Update .deepsource.toml,GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-09-20T11:43:51+02:00,2019-09-20T11:43:51+02:00,Update .deepsource.toml,GitHub,Spadini Davide
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T13:35:05+01:00,2019-10-31T13:35:05+01:00,first try on implementing hyper-blame by ourselves,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T14:53:24+01:00,2019-10-31T14:53:24+01:00,remove hyper-blame from the tests,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T15:05:39+01:00,2019-10-31T15:05:39+01:00,fix error in test for python 3.4 (tmp_path does not exist),ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T15:22:27+01:00,2019-10-31T15:22:27+01:00,path should receive a str,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T15:37:31+01:00,2019-10-31T15:37:31+01:00,python 3.4 has reached end of life. Removing its support,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T15:51:53+01:00,2019-10-31T15:51:53+01:00,"trying to not cast Path to str every time, works on python 3.7",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-10-31T16:16:21+01:00,2019-10-31T16:16:21+01:00,"py3.5 complains about Path, revert to str cast",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T14:53:21+01:00,2019-12-10T14:53:21+01:00,"new test for multiple filters, small in documentation to clarify ""only_modification"" filter (fix #60), and remove deepsource toml file",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T15:15:43+01:00,2019-12-10T15:15:43+01:00,add run pull_request on github workflow,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T15:15:52+01:00,2019-12-10T15:15:52+01:00,Merge branch 'master' into our-hyper-blame,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T16:12:40+01:00,2019-12-10T16:12:40+01:00,"remove a test that was doubled, put the copyright of google depot_tools in our file, update the doc",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T16:17:36+01:00,2019-12-10T16:17:36+01:00,remove travis CI and Appvejor yml (tempting to move to github actions ONLY). include python 3.8 in the run,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-10T16:37:22+01:00,2019-12-10T16:37:22+01:00,trying slatify to push notification on Slack,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-11T15:51:27+01:00,2019-12-11T15:51:27+01:00,Implemented process metric to measure the number of commits to a file,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T10:14:23+01:00,2019-12-12T10:14:23+01:00,Added optional commit_hash to start counting from last commit,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T10:35:37+01:00,2019-12-12T10:35:37+01:00,Handled renaming and creation of a file when counting,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T10:49:56+01:00,2019-12-12T10:49:56+01:00,using modification.new_path instead of filename to compare for filepath. Added test case for remote scenario,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:14:11+01:00,2019-12-12T11:14:11+01:00,"removing Slack notification, it sends way to many notifications",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:25:03+01:00,2019-12-12T11:25:03+01:00,"Merge pull request #63 from ishepard/our-hyper-blame

Implements git hyper blame",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:27:24+01:00,2019-12-12T11:27:24+01:00,"change run for github workflow.
Remove unused variable in hyperblame.py",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:37:18+01:00,2019-12-12T11:37:18+01:00,Added process metric: distinct developers count,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:38:28+01:00,2019-12-12T11:38:28+01:00,Merge branch 'master' of https://github.com/ishepard/pydriller,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:40:44+01:00,2019-12-12T11:40:44+01:00,Add github workflow badge,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T11:54:59+01:00,2019-12-12T11:54:59+01:00,small in workflow badge,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T12:08:24+01:00,2019-12-12T12:08:24+01:00,Using Path to manipulate Windows path,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T12:54:51+01:00,2019-12-12T12:54:51+01:00,"Merge pull request #62 from stefanodallapalma/master

Implemented process metric to measure the number of commits to a file",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T13:22:27+01:00,2019-12-12T13:22:27+01:00,Small change on the process metrics: now it accepts from and to commit,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T13:24:48+01:00,2019-12-12T13:24:48+01:00,Applying the same from and to commit change in distinct devs count,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T14:15:35+01:00,2019-12-12T14:15:35+01:00,"fix pylint issues, remove __str__ form Commit and Modification",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T14:23:59+01:00,2019-12-12T14:23:59+01:00,small in BCH.yml,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-12T14:48:50+01:00,2019-12-12T14:48:50+01:00,"remove the ADD check in count_commits. This because a file can be added and deleted multiple times in history, and we should not stop when we find the first ADD",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-13T16:10:46+01:00,2019-12-13T16:10:46+01:00,Now GitRepository passes **kwargs to Commit so we can easily extend it in the future with new arguments. Relaxed memory cons. test,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-13T17:00:59+01:00,2019-12-13T17:00:59+01:00,first attempt on creating a flag for the histogram diff. Not tested yet,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-13T17:25:54+01:00,2019-12-13T17:25:54+01:00,add a test for histogram,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-14T10:09:30+01:00,2019-12-14T10:09:30+01:00,optimize import,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-14T12:15:38+01:00,2019-12-14T12:15:38+01:00,"Merge pull request #64 from ishepard/histogram-diff

Histogram diff",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-14T12:18:52+01:00,2019-12-14T12:18:52+01:00,"small refactoring, put some static methods in GitRepository and RepositoryMIning",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-14T12:23:41+01:00,2019-12-14T12:23:41+01:00,"Merge branch 'master' of github.com:ishepard/pydriller

# Conflicts:
#	pydriller/git_repository.py",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-16T12:50:54+01:00,2019-12-16T12:50:54+01:00,"Creating a Conf class. Now all the configuration are passed through this class, and the Commit object has to check this class to get its configuration",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-16T13:26:22+01:00,2019-12-16T13:26:22+01:00,"better documentation, solving some linting problems",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T15:38:46+11:00,2019-12-17T15:38:46+11:00,Add description of diff algorithms,GitHub,Yusuf Sulistyo Nugroho
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T10:26:41+01:00,2019-12-17T10:26:41+01:00,"Merge pull request #67 from yusufsn/patch-1

Add description of diff algorithms",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T10:27:15+01:00,2019-12-17T10:27:15+01:00,small doc in git_repo,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T10:46:27+01:00,2019-12-17T10:46:27+01:00,Move explanation of diff algorithms to configuration in docs,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T11:29:26+01:00,2019-12-17T11:29:26+01:00,"now Conf doesn't depend on GitRepository anymore, but a GitRepository object is saved in the config file.
Plus, I put codecov-action in the workflow",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T11:48:17+01:00,2019-12-17T11:48:17+01:00,"Merge pull request #65 from ishepard/config

Create Config class",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T13:29:58+01:00,2019-12-17T13:29:58+01:00,add option for skipping whitespaces,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T13:41:10+01:00,2019-12-17T13:41:10+01:00,"Merge pull request #68 from ishepard/skipt_whitespaces

Add option for skipping whitespaces",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T13:50:50+01:00,2019-12-17T13:50:50+01:00,Prepare for release,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-17T14:01:42+01:00,2019-12-17T14:01:42+01:00,remove reference of diff algorithms from README,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-21T12:45:20+00:00,2019-12-21T12:45:20+00:00,"Implements functionality requested in issue #71.

In short, this commit adds a ""clone_repo_to"" option to allow a user
to provide a directory in which to place clone a remote repo. This
enables the user to access the files within that directory that
aren't altered by a specific commit.

A corresponding test has also been added.",James Goodwin,James Goodwin
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-21T14:11:29+00:00,2019-12-21T14:11:29+00:00,"A couple of modifications to the previous commit for issue #71.
Changed to using Path to try to eliminate cross-platform issues.
Also simplified function call in test.",James Goodwin,James Goodwin
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-21T16:12:26+00:00,2019-12-21T16:12:26+00:00,"Another attempt to fix the Windows workflow failure.
This time I've created and deleted a directory manually rather than
using the tempfile library.",James Goodwin,James Goodwin
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-22T10:30:57+01:00,2019-12-22T10:30:57+01:00,removing test,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-22T12:01:19+01:00,2019-12-22T12:01:19+01:00,"add test with only 1 traverse to the repo, it works on my windows machine",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-22T12:25:15+01:00,2019-12-22T12:25:15+01:00,just skipping the test when on windows,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-22T12:34:28+01:00,2019-12-22T12:34:28+01:00,"Merge pull request #73 from jphgoodwin/master

Implements functionality requested in issue #71.",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-22T21:37:57+01:00,2019-12-22T21:41:24+01:00,"Use git built-in feature to ignore specific commits for blaming and make use of unblamable information

Fixes #70",Marco Castelluccio,Marco Castelluccio
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-23T17:16:15+01:00,2019-12-23T17:16:15+01:00,"Merge pull request #74 from marco-c/use_builtin_hyper_blame

Use git built-in feature to ignore specific commits for blaming and make use of unblamable information",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2019-12-24T11:38:55+01:00,2019-12-24T11:38:55+01:00,"change name of ""put"" function to ""set_value"", add check if git is greater than 2.23 to use hyperblame. Preparing for release 1.10.1",ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-14T11:30:53+01:00,2020-01-14T11:30:53+01:00,Added metric to count for devs who contributed to the file in the previous release,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-14T11:51:20+01:00,2020-01-14T11:51:20+01:00,Added process metric to count the number of new developer who modified the file durinig the prior release,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-14T12:31:16+01:00,2020-01-14T12:31:16+01:00,Added two process metrics,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-14T17:54:30+01:00,2020-01-14T17:54:30+01:00,Added metric to count normalized number of added lines,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-14T18:11:09+01:00,2020-01-14T18:11:09+01:00,Added metric to count the normalized number of deleted lines,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T10:08:26+01:00,2020-01-15T10:08:26+01:00,refactored duplicated code to get releases sha with single method,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T10:30:36+01:00,2020-01-15T10:30:36+01:00,implemented method to get commits within the same release of a given commit,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T15:38:34+01:00,2020-01-15T15:38:34+01:00,Refactored process metrics and test cases,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T16:02:23+01:00,2020-01-15T16:02:23+01:00,"Resolved linter warninigs, removed print() and refactored methods",stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T17:09:56+01:00,2020-01-15T17:09:56+01:00,Update README.md,GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T17:20:16+01:00,2020-01-15T17:20:16+01:00,Added process metric OwnerContributedLines,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-15T17:40:01+01:00,2020-01-15T17:40:01+01:00,Parametrized tests using pytest instead of unittest,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-17T14:42:44+01:00,2020-01-17T14:42:44+01:00,Added metric to count the number of contributors who authored less than 5%,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-17T16:01:30+01:00,2020-01-17T16:01:30+01:00,Added metric to measure experience of the highest contributor of a file,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-17T17:34:36+01:00,2020-01-17T17:34:36+01:00,Added metric to measure the geometric mean of the experience of all the developers,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-17T18:44:29+01:00,2020-01-17T18:44:29+01:00,Added metric HunksCount to count the number of continuous block of changes in a diff.,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-20T15:50:42+01:00,2020-01-20T15:50:42+01:00,Added Hassan's history complexity metric of code changes,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-20T16:22:32+01:00,2020-01-20T16:22:32+01:00,Added metric to count for the number of new developers that modified the file in the release,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-20T16:53:57+01:00,2020-01-20T16:53:57+01:00,added interface to call metric Number of New Devs,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-20T17:04:01+01:00,2020-01-20T17:04:01+01:00,refactored code,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-22T12:06:21+01:00,2020-01-22T12:06:21+01:00,testing if appveyor has same problem of github workflow for windows machines,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T13:10:39+01:00,2020-01-23T13:10:39+01:00,Removed failed test messages from test cases,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T13:15:26+01:00,2020-01-23T13:15:26+01:00,"Re-integrating AppVeyor 

In the attempt of solving ""OSError: [WinError 6] The handle is invalid""",GitHub,Davide Spadini
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T13:19:12+01:00,2020-01-23T13:19:12+01:00,Merge https://github.com/ishepard/pydriller,stefanodallapalma,stefanodallapalma
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T13:24:55+01:00,2020-01-23T13:24:55+01:00,slack message,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T15:16:30+01:00,2020-01-23T15:16:30+01:00,cleaning after each run. I discovered that on Windows the temporary directory wasn't deleted properly,ishepard,ishepard
anthropmmd,Packages and libraries,Cultural evolution,Statistical analysis,,,,2020-01-23T15:38:01+01:00,2020-01-23T15:38:01+01:00,remove appveyor since that was NOT the problem.,ishepard,ishepard
